Date,HomeTeam,AwayTeam,B365>2.5,B365<2.5
31/03/2024,Le Havre,Montpellier,2.06,1.84
31/03/2024,Nice,Nantes,2.2,1.65
31/03/2024,Strasbourg,Rennes,1.91,1.99
31/03/2024,Marseille,Paris SG,1.6,2.3
05/04/2024,Lille,Marseille,2.08,1.82
06/04/2024,Lens,Le Havre,2.04,1.86
06/04/2024,Paris SG,Clermont,1.33,3.4
07/04/2024,Brest,Metz,2.1,1.7
07/04/2024,Montpellier,Lorient,1.7,2.1
07/04/2024,Reims,Nice,2.07,1.83
07/04/2024,Toulouse,Strasbourg,1.91,1.99
07/04/2024,Monaco,Rennes,1.57,2.35
07/04/2024,Nantes,Lyon,2.08,1.73
12/04/2024,Metz,Lens,1.93,1.97
13/04/2024,Strasbourg,Reims,2.04,1.86
13/04/2024,Rennes,Toulouse,1.92,1.98
14/04/2024,Le Havre,Nantes,2.5,1.53
14/04/2024,Clermont,Montpellier,1.73,2.1
14/04/2024,Lyon,Brest,2.0,1.8
19/04/2024,Nice,Lorient,1.91,1.99
20/04/2024,Nantes,Rennes,2.1,1.73
20/04/2024,Lens,Clermont,1.73,2.1
21/04/2024,Le Havre,Metz,2.3,1.62
21/04/2024,Lille,Strasbourg,1.95,1.95
21/04/2024,Reims,Montpellier,1.73,2.1
21/04/2024,Brest,Monaco,1.73,2.1
21/04/2024,Toulouse,Marseille,1.99,1.91
21/04/2024,Paris SG,Lyon,1.44,2.75
24/04/2024,Lorient,Paris SG,1.5,2.63
24/04/2024,Marseille,Nice,2.06,1.84
24/04/2024,Monaco,Lille,1.73,2.1
26/04/2024,Montpellier,Nantes,1.95,1.95
27/04/2024,Paris SG,Le Havre,1.62,2.3
28/04/2024,Metz,Lille,1.98,1.92
28/04/2024,Clermont,Reims,1.91,1.99
28/04/2024,Lorient,Toulouse,2.04,1.86
28/04/2024,Strasbourg,Nice,2.1,1.73
28/04/2024,Rennes,Brest,2.1,1.73
28/04/2024,Lyon,Monaco,1.53,2.5
28/04/2024,Marseille,Lens,1.98,1.92
03/05/2024,Toulouse,Montpellier,1.57,2.38
03/05/2024,Lens,Lorient,1.57,2.38
04/05/2024,Le Havre,Strasbourg,2.3,1.62
04/05/2024,Monaco,Clermont,1.36,3.2
04/05/2024,Metz,Rennes,1.89,2.01
04/05/2024,Brest,Nantes,2.1,1.73
06/05/2024,Lille,Lyon,1.73,2.1
10/05/2024,Brest,Reims,1.73,2.1
10/05/2024,Nice,Le Havre,1.99,1.91
12/05/2024,Clermont,Lyon,1.44,2.75
12/05/2024,Marseille,Lorient,1.53,2.5
12/05/2024,Montpellier,Monaco,1.4,3.0
12/05/2024,Nantes,Lille,2.1,1.73
12/05/2024,Paris SG,Toulouse,1.4,3.0
12/05/2024,Rennes,Lens,1.89,2.01
12/05/2024,Strasbourg,Metz,1.95,1.95
15/05/2024,Nice,Paris SG,1.57,2.38
15/05/2024,Reims,Marseille,1.67,2.2
19/05/2024,Le Havre,Marseille,1.84,2.06
19/05/2024,Lens,Montpellier,1.44,2.75
19/05/2024,Lille,Nice,1.8,2.0
19/05/2024,Lorient,Clermont,1.5,2.63
19/05/2024,Lyon,Strasbourg,1.4,3.0
19/05/2024,Metz,Paris SG,1.44,2.75
19/05/2024,Monaco,Nantes,1.4,3.0
19/05/2024,Reims,Rennes,1.62,2.3
19/05/2024,Toulouse,Brest,1.67,2.2
21/08/2021,Inter,Genoa,1.66,2.2
21/08/2021,Verona,Sassuolo,1.9,2.03
21/08/2021,Empoli,Lazio,1.72,2.1
21/08/2021,Torino,Atalanta,1.57,2.37
22/08/2021,Bologna,Salernitana,1.8,2.0
22/08/2021,Udinese,Juventus,1.72,2.1
22/08/2021,Napoli,Venezia,1.44,2.75
22/08/2021,Roma,Fiorentina,1.66,2.2
23/08/2021,Cagliari,Spezia,1.9,1.9
23/08/2021,Sampdoria,Milan,1.8,2.0
27/08/2021,Udinese,Venezia,2.1,1.72
27/08/2021,Verona,Inter,1.66,2.2
28/08/2021,Atalanta,Bologna,1.36,3.2
28/08/2021,Lazio,Spezia,1.53,2.5
28/08/2021,Fiorentina,Torino,1.8,2.0
28/08/2021,Juventus,Empoli,1.44,2.75
29/08/2021,Genoa,Napoli,1.66,2.2
29/08/2021,Sassuolo,Sampdoria,1.61,2.3
29/08/2021,Milan,Cagliari,1.57,2.37
29/08/2021,Salernitana,Roma,1.57,2.37
11/09/2021,Empoli,Venezia,1.8,2.0
11/09/2021,Napoli,Juventus,1.91,1.99
11/09/2021,Atalanta,Fiorentina,1.53,2.5
12/09/2021,Sampdoria,Inter,1.66,2.2
12/09/2021,Cagliari,Genoa,1.9,1.9
12/09/2021,Spezia,Udinese,1.9,1.9
12/09/2021,Torino,Salernitana,1.8,2.0
12/09/2021,Milan,Lazio,1.66,2.2
12/09/2021,Roma,Sassuolo,1.44,2.75
13/09/2021,Bologna,Verona,1.66,2.2
17/09/2021,Sassuolo,Torino,1.53,2.5
18/09/2021,Genoa,Fiorentina,1.9,1.9
18/09/2021,Inter,Bologna,1.53,2.5
18/09/2021,Salernitana,Atalanta,1.53,2.5
19/09/2021,Empoli,Sampdoria,1.72,2.1
19/09/2021,Venezia,Spezia,1.72,2.1
19/09/2021,Lazio,Cagliari,1.57,2.37
19/09/2021,Verona,Roma,1.72,2.1
19/09/2021,Juventus,Milan,1.72,2.1
20/09/2021,Udinese,Napoli,1.9,1.9
21/09/2021,Bologna,Genoa,1.9,1.9
21/09/2021,Atalanta,Sassuolo,1.53,2.5
21/09/2021,Fiorentina,Inter,1.72,2.1
22/09/2021,Salernitana,Verona,2.0,1.8
22/09/2021,Spezia,Juventus,1.57,2.37
22/09/2021,Cagliari,Empoli,1.72,2.1
22/09/2021,Milan,Venezia,1.44,2.75
23/09/2021,Sampdoria,Napoli,1.72,2.1
23/09/2021,Torino,Lazio,1.72,2.1
23/09/2021,Roma,Udinese,1.66,2.2
25/09/2021,Spezia,Milan,1.57,2.37
25/09/2021,Inter,Atalanta,1.72,2.1
25/09/2021,Genoa,Verona,2.05,1.85
26/09/2021,Juventus,Sampdoria,1.57,2.37
26/09/2021,Empoli,Bologna,1.57,2.37
26/09/2021,Sassuolo,Salernitana,1.53,2.5
26/09/2021,Udinese,Fiorentina,1.9,1.9
26/09/2021,Lazio,Roma,1.72,2.1
26/09/2021,Napoli,Cagliari,1.53,2.5
27/09/2021,Venezia,Torino,1.9,1.9
01/10/2021,Cagliari,Venezia,2.07,1.83
02/10/2021,Salernitana,Genoa,2.03,1.87
02/10/2021,Torino,Juventus,1.96,1.94
02/10/2021,Sassuolo,Inter,1.5,2.62
03/10/2021,Bologna,Lazio,1.66,2.2
03/10/2021,Sampdoria,Udinese,1.9,1.9
03/10/2021,Verona,Spezia,1.66,2.2
03/10/2021,Fiorentina,Napoli,1.72,2.1
03/10/2021,Roma,Empoli,1.36,3.2
03/10/2021,Atalanta,Milan,1.66,2.2
16/10/2021,Spezia,Salernitana,1.9,1.9
16/10/2021,Lazio,Inter,1.66,2.2
16/10/2021,Milan,Verona,1.61,2.3
17/10/2021,Cagliari,Sampdoria,1.72,2.1
17/10/2021,Empoli,Atalanta,1.5,2.62
17/10/2021,Genoa,Sassuolo,1.66,2.2
17/10/2021,Udinese,Bologna,1.9,1.9
17/10/2021,Napoli,Torino,1.66,2.2
17/10/2021,Juventus,Roma,1.72,2.1
18/10/2021,Venezia,Fiorentina,1.9,1.9
22/10/2021,Torino,Genoa,1.9,1.9
22/10/2021,Sampdoria,Spezia,1.61,2.3
23/10/2021,Salernitana,Empoli,1.9,1.9
23/10/2021,Sassuolo,Venezia,1.61,2.3
23/10/2021,Bologna,Milan,1.72,2.1
24/10/2021,Atalanta,Udinese,1.53,2.5
24/10/2021,Fiorentina,Cagliari,1.72,2.1
24/10/2021,Verona,Lazio,1.72,2.1
24/10/2021,Roma,Napoli,1.66,2.2
24/10/2021,Inter,Juventus,1.72,2.1
26/10/2021,Spezia,Genoa,1.66,2.2
26/10/2021,Venezia,Salernitana,2.0,1.8
26/10/2021,Milan,Torino,1.72,2.1
27/10/2021,Juventus,Sassuolo,1.53,2.5
27/10/2021,Sampdoria,Atalanta,1.53,2.5
27/10/2021,Udinese,Verona,1.9,1.9
27/10/2021,Cagliari,Roma,1.57,2.37
27/10/2021,Empoli,Inter,1.44,2.75
27/10/2021,Lazio,Fiorentina,1.72,2.1
28/10/2021,Napoli,Bologna,1.5,2.62
30/10/2021,Atalanta,Lazio,1.57,2.37
30/10/2021,Verona,Juventus,1.72,2.1
30/10/2021,Torino,Sampdoria,1.72,2.1
31/10/2021,Inter,Udinese,1.57,2.37
31/10/2021,Fiorentina,Spezia,1.61,2.3
31/10/2021,Genoa,Venezia,1.9,1.9
31/10/2021,Sassuolo,Empoli,1.44,2.75
31/10/2021,Salernitana,Napoli,1.53,2.5
31/10/2021,Roma,Milan,1.72,2.1
01/11/2021,Bologna,Cagliari,1.66,2.2
05/11/2021,Empoli,Genoa,1.61,2.3
06/11/2021,Spezia,Torino,1.72,2.1
06/11/2021,Juventus,Fiorentina,1.72,2.1
06/11/2021,Cagliari,Atalanta,1.53,2.5
07/11/2021,Venezia,Roma,1.66,2.2
07/11/2021,Sampdoria,Bologna,1.72,2.1
07/11/2021,Udinese,Sassuolo,1.72,2.1
07/11/2021,Lazio,Salernitana,1.53,2.5
07/11/2021,Napoli,Verona,1.57,2.37
07/11/2021,Milan,Inter,1.66,2.2
20/11/2021,Atalanta,Spezia,1.36,3.2
20/11/2021,Lazio,Juventus,1.94,1.96
20/11/2021,Fiorentina,Milan,1.87,2.03
21/11/2021,Sassuolo,Cagliari,1.57,2.37
21/11/2021,Bologna,Venezia,1.72,2.1
21/11/2021,Salernitana,Sampdoria,1.97,1.93
21/11/2021,Inter,Napoli,1.72,2.1
21/11/2021,Genoa,Roma,1.61,2.3
22/11/2021,Verona,Empoli,1.57,2.37
22/11/2021,Torino,Udinese,2.2,1.66
26/11/2021,Cagliari,Salernitana,2.0,1.8
27/11/2021,Empoli,Fiorentina,1.72,2.1
27/11/2021,Sampdoria,Verona,1.88,2.02
27/11/2021,Juventus,Atalanta,1.72,2.1
27/11/2021,Venezia,Inter,1.66,2.2
28/11/2021,Udinese,Genoa,2.03,1.87
28/11/2021,Milan,Sassuolo,1.53,2.5
28/11/2021,Spezia,Bologna,1.72,2.1
28/11/2021,Roma,Torino,1.8,2.0
28/11/2021,Napoli,Lazio,1.66,2.2
30/11/2021,Atalanta,Venezia,1.53,2.5
30/11/2021,Fiorentina,Sampdoria,1.72,2.1
30/11/2021,Salernitana,Juventus,1.72,2.1
30/11/2021,Verona,Cagliari,1.61,2.3
01/12/2021,Bologna,Roma,1.72,2.1
01/12/2021,Inter,Spezia,1.36,3.2
01/12/2021,Genoa,Milan,1.72,2.1
01/12/2021,Sassuolo,Napoli,1.57,2.37
02/12/2021,Torino,Empoli,1.9,2.03
02/12/2021,Lazio,Udinese,1.72,2.1
04/12/2021,Milan,Salernitana,1.5,2.62
04/12/2021,Roma,Inter,1.72,2.1
04/12/2021,Napoli,Atalanta,1.66,2.2
05/12/2021,Bologna,Fiorentina,1.87,2.03
05/12/2021,Spezia,Sassuolo,1.57,2.37
05/12/2021,Venezia,Verona,2.0,1.9
05/12/2021,Sampdoria,Lazio,1.66,2.2
05/12/2021,Juventus,Genoa,1.66,2.2
06/12/2021,Empoli,Udinese,1.88,2.02
06/12/2021,Cagliari,Torino,2.0,1.8
10/12/2021,Genoa,Sampdoria,2.1,1.72
11/12/2021,Fiorentina,Salernitana,1.66,2.2
11/12/2021,Venezia,Juventus,1.72,2.1
11/12/2021,Udinese,Milan,1.98,1.92
12/12/2021,Torino,Bologna,2.1,1.72
12/12/2021,Verona,Atalanta,1.53,2.5
12/12/2021,Napoli,Empoli,1.44,2.75
12/12/2021,Sassuolo,Lazio,1.53,2.5
12/12/2021,Inter,Cagliari,1.36,3.2
13/12/2021,Roma,Spezia,1.53,2.5
17/12/2021,Lazio,Genoa,1.87,2.03
17/12/2021,Salernitana,Inter,1.44,2.75
18/12/2021,Atalanta,Roma,1.57,2.37
18/12/2021,Bologna,Juventus,1.96,1.94
18/12/2021,Cagliari,Udinese,1.98,1.92
19/12/2021,Fiorentina,Sassuolo,1.53,2.5
19/12/2021,Spezia,Empoli,1.57,2.37
19/12/2021,Sampdoria,Venezia,1.72,2.1
19/12/2021,Torino,Verona,1.98,1.92
19/12/2021,Milan,Napoli,1.8,2.0
21/12/2021,Genoa,Atalanta,1.53,2.5
21/12/2021,Juventus,Cagliari,1.72,2.1
22/12/2021,Sassuolo,Bologna,1.57,2.37
22/12/2021,Venezia,Lazio,1.72,2.1
22/12/2021,Inter,Torino,1.57,2.37
22/12/2021,Roma,Sampdoria,1.61,2.3
22/12/2021,Verona,Fiorentina,1.72,2.1
22/12/2021,Empoli,Milan,1.57,2.37
22/12/2021,Napoli,Spezia,1.44,2.75
06/01/2022,Sampdoria,Cagliari,1.8,2.0
06/01/2022,Lazio,Empoli,1.5,2.62
06/01/2022,Spezia,Verona,1.8,2.0
06/01/2022,Sassuolo,Genoa,1.66,2.2
06/01/2022,Milan,Roma,1.72,2.1
06/01/2022,Juventus,Napoli,2.04,1.86
09/01/2022,Empoli,Sassuolo,1.44,2.75
09/01/2022,Venezia,Milan,1.86,2.04
09/01/2022,Napoli,Sampdoria,1.61,2.3
09/01/2022,Udinese,Atalanta,1.66,2.2
09/01/2022,Genoa,Spezia,2.1,1.72
09/01/2022,Roma,Juventus,1.93,1.97
09/01/2022,Inter,Lazio,1.53,2.5
09/01/2022,Verona,Salernitana,1.66,2.2
11/01/2022,Cagliari,Bologna,2.0,1.9
15/01/2022,Sampdoria,Torino,2.03,1.87
15/01/2022,Salernitana,Lazio,1.72,2.1
15/01/2022,Juventus,Udinese,1.92,1.98
16/01/2022,Sassuolo,Verona,1.57,2.37
16/01/2022,Venezia,Empoli,1.72,2.1
16/01/2022,Roma,Cagliari,1.61,2.3
16/01/2022,Atalanta,Inter,1.61,2.3
17/01/2022,Bologna,Napoli,2.01,1.89
17/01/2022,Milan,Spezia,1.57,2.37
17/01/2022,Fiorentina,Genoa,1.8,2.0
21/01/2022,Verona,Bologna,1.72,2.1
22/01/2022,Genoa,Udinese,2.1,1.72
22/01/2022,Inter,Venezia,1.36,3.2
22/01/2022,Lazio,Atalanta,1.57,2.37
23/01/2022,Cagliari,Fiorentina,1.8,2.0
23/01/2022,Napoli,Salernitana,1.44,2.75
23/01/2022,Spezia,Sampdoria,1.93,1.97
23/01/2022,Torino,Sassuolo,1.66,2.2
23/01/2022,Empoli,Roma,1.5,2.62
23/01/2022,Milan,Juventus,1.99,1.91
05/02/2022,Roma,Genoa,1.61,2.3
05/02/2022,Inter,Milan,1.66,2.2
05/02/2022,Fiorentina,Lazio,1.72,2.1
06/02/2022,Atalanta,Cagliari,1.44,2.75
06/02/2022,Bologna,Empoli,1.61,2.3
06/02/2022,Sampdoria,Sassuolo,1.61,2.3
06/02/2022,Venezia,Napoli,1.66,2.2
06/02/2022,Udinese,Torino,2.1,1.72
06/02/2022,Juventus,Verona,1.72,2.1
07/02/2022,Salernitana,Spezia,1.94,1.96
12/02/2022,Lazio,Bologna,1.72,2.1
12/02/2022,Napoli,Inter,1.9,2.0
12/02/2022,Torino,Venezia,1.91,1.99
13/02/2022,Milan,Sampdoria,1.66,2.2
13/02/2022,Empoli,Cagliari,1.61,2.3
13/02/2022,Genoa,Salernitana,2.04,1.86
13/02/2022,Verona,Udinese,1.97,1.93
13/02/2022,Sassuolo,Roma,1.57,2.37
13/02/2022,Atalanta,Juventus,1.92,1.98
14/02/2022,Spezia,Fiorentina,1.72,2.1
18/02/2022,Juventus,Torino,2.1,1.72
19/02/2022,Sampdoria,Empoli,1.72,2.1
19/02/2022,Roma,Verona,1.72,2.1
19/02/2022,Salernitana,Milan,1.66,2.2
20/02/2022,Fiorentina,Atalanta,1.72,2.1
20/02/2022,Venezia,Genoa,2.1,1.72
20/02/2022,Inter,Sassuolo,1.36,3.2
20/02/2022,Udinese,Lazio,2.0,1.9
21/02/2022,Cagliari,Napoli,1.66,2.2
21/02/2022,Bologna,Spezia,1.9,2.0
25/02/2022,Milan,Udinese,1.94,1.96
25/02/2022,Genoa,Inter,1.61,2.3
26/02/2022,Salernitana,Bologna,1.95,1.95
26/02/2022,Empoli,Juventus,1.72,2.1
26/02/2022,Sassuolo,Fiorentina,1.61,2.3
27/02/2022,Torino,Cagliari,2.01,1.89
27/02/2022,Verona,Venezia,1.66,2.2
27/02/2022,Spezia,Roma,1.8,2.0
27/02/2022,Lazio,Napoli,1.96,1.94
28/02/2022,Atalanta,Sampdoria,1.66,2.2
04/03/2022,Inter,Salernitana,1.44,2.75
05/03/2022,Udinese,Sampdoria,2.03,1.87
05/03/2022,Roma,Atalanta,1.72,2.1
05/03/2022,Cagliari,Lazio,1.98,1.92
06/03/2022,Genoa,Empoli,1.88,2.02
06/03/2022,Bologna,Torino,2.07,1.83
06/03/2022,Fiorentina,Verona,1.72,2.1
06/03/2022,Venezia,Sassuolo,1.66,2.2
06/03/2022,Juventus,Spezia,1.66,2.2
06/03/2022,Napoli,Milan,2.04,1.86
12/03/2022,Salernitana,Sassuolo,1.53,2.5
12/03/2022,Spezia,Cagliari,2.0,1.8
12/03/2022,Sampdoria,Juventus,1.97,1.93
12/03/2022,Milan,Empoli,1.53,2.5
13/03/2022,Fiorentina,Bologna,1.72,2.1
13/03/2022,Verona,Napoli,1.89,2.01
13/03/2022,Atalanta,Genoa,1.8,2.0
13/03/2022,Udinese,Roma,2.0,1.9
13/03/2022,Torino,Inter,1.85,2.05
14/03/2022,Lazio,Venezia,1.57,2.37
18/03/2022,Sassuolo,Spezia,1.57,2.37
18/03/2022,Genoa,Torino,2.37,1.57
19/03/2022,Napoli,Udinese,1.8,2.0
19/03/2022,Inter,Fiorentina,1.61,2.3
19/03/2022,Cagliari,Milan,1.92,1.98
20/03/2022,Venezia,Sampdoria,1.92,1.98
20/03/2022,Empoli,Verona,1.72,2.1
20/03/2022,Juventus,Salernitana,1.61,2.3
20/03/2022,Roma,Lazio,1.92,1.98
20/03/2022,Bologna,Atalanta,1.86,2.04
02/04/2022,Spezia,Venezia,2.08,1.82
02/04/2022,Lazio,Sassuolo,1.5,2.62
02/04/2022,Salernitana,Torino,2.07,1.83
03/04/2022,Fiorentina,Empoli,1.57,2.37
03/04/2022,Atalanta,Napoli,1.94,1.96
03/04/2022,Udinese,Cagliari,2.0,1.8
03/04/2022,Sampdoria,Roma,1.91,1.99
03/04/2022,Juventus,Inter,2.04,1.86
04/04/2022,Verona,Genoa,2.0,1.8
04/04/2022,Milan,Bologna,1.72,2.1
09/04/2022,Empoli,Spezia,1.87,2.03
09/04/2022,Inter,Verona,1.57,2.37
09/04/2022,Cagliari,Juventus,2.05,1.85
10/04/2022,Genoa,Lazio,2.02,1.88
10/04/2022,Napoli,Fiorentina,1.85,2.05
10/04/2022,Sassuolo,Atalanta,1.53,2.5
10/04/2022,Venezia,Udinese,2.1,1.72
10/04/2022,Roma,Salernitana,1.61,2.3
10/04/2022,Torino,Milan,2.1,1.72
11/04/2022,Bologna,Sampdoria,2.1,1.72
15/04/2022,Spezia,Inter,1.61,2.3
15/04/2022,Milan,Genoa,1.8,2.0
16/04/2022,Cagliari,Sassuolo,1.57,2.37
16/04/2022,Sampdoria,Salernitana,1.87,2.03
16/04/2022,Udinese,Empoli,1.8,2.0
16/04/2022,Fiorentina,Venezia,1.66,2.2
16/04/2022,Juventus,Bologna,1.86,2.04
16/04/2022,Lazio,Torino,2.04,1.86
18/04/2022,Napoli,Roma,1.88,2.02
18/04/2022,Atalanta,Verona,1.66,2.2
20/04/2022,Udinese,Salernitana,1.72,2.1
23/04/2022,Torino,Spezia,2.04,1.86
23/04/2022,Venezia,Atalanta,1.66,2.2
23/04/2022,Inter,Roma,1.72,2.1
23/04/2022,Verona,Sampdoria,1.87,2.03
24/04/2022,Salernitana,Fiorentina,1.72,2.1
24/04/2022,Bologna,Udinese,1.98,1.92
24/04/2022,Empoli,Napoli,1.61,2.3
24/04/2022,Genoa,Cagliari,2.2,1.66
24/04/2022,Lazio,Milan,1.91,1.99
25/04/2022,Sassuolo,Juventus,1.66,2.2
27/04/2022,Fiorentina,Udinese,1.72,2.1
27/04/2022,Atalanta,Torino,1.8,2.0
27/04/2022,Bologna,Inter,1.57,2.37
30/04/2022,Cagliari,Verona,2.02,1.88
30/04/2022,Napoli,Sassuolo,1.4,3.0
30/04/2022,Sampdoria,Genoa,2.2,1.66
30/04/2022,Spezia,Lazio,1.8,2.0
01/05/2022,Juventus,Venezia,1.53,2.5
01/05/2022,Empoli,Torino,1.83,2.07
01/05/2022,Milan,Fiorentina,1.72,2.1
01/05/2022,Udinese,Inter,1.66,2.2
01/05/2022,Roma,Bologna,1.66,2.2
02/05/2022,Atalanta,Salernitana,1.5,2.62
05/05/2022,Salernitana,Venezia,1.9,2.0
06/05/2022,Inter,Empoli,1.28,3.75
06/05/2022,Genoa,Juventus,2.5,1.53
07/05/2022,Torino,Napoli,1.8,2.0
07/05/2022,Sassuolo,Udinese,1.5,2.62
07/05/2022,Lazio,Sampdoria,1.61,2.3
08/05/2022,Spezia,Atalanta,1.53,2.5
08/05/2022,Venezia,Bologna,1.87,2.03
08/05/2022,Salernitana,Cagliari,2.04,1.86
08/05/2022,Verona,Milan,1.72,2.1
09/05/2022,Fiorentina,Roma,1.91,1.99
14/05/2022,Empoli,Salernitana,1.57,2.37
14/05/2022,Udinese,Spezia,1.66,2.2
14/05/2022,Verona,Torino,1.8,2.0
14/05/2022,Roma,Venezia,1.4,3.0
15/05/2022,Bologna,Sassuolo,1.44,2.75
15/05/2022,Napoli,Genoa,1.72,2.1
15/05/2022,Milan,Atalanta,1.57,2.37
15/05/2022,Cagliari,Inter,1.5,2.62
16/05/2022,Sampdoria,Fiorentina,1.72,2.1
16/05/2022,Juventus,Lazio,1.72,2.1
20/05/2022,Torino,Roma,1.72,2.1
21/05/2022,Genoa,Bologna,1.66,2.2
21/05/2022,Atalanta,Empoli,1.25,4.0
21/05/2022,Fiorentina,Juventus,1.66,2.2
21/05/2022,Lazio,Verona,1.53,2.5
22/05/2022,Spezia,Napoli,1.44,2.75
22/05/2022,Inter,Sampdoria,1.28,3.75
22/05/2022,Sassuolo,Milan,1.5,2.62
22/05/2022,Salernitana,Udinese,1.61,2.3
22/05/2022,Venezia,Cagliari,1.72,2.1
13/08/2022,Milan,Udinese,1.72,2.1
13/08/2022,Sampdoria,Atalanta,1.72,2.1
13/08/2022,Lecce,Inter,1.57,2.37
13/08/2022,Monza,Torino,2.1,1.72
14/08/2022,Fiorentina,Cremonese,1.66,2.2
14/08/2022,Lazio,Bologna,1.66,2.2
14/08/2022,Salernitana,Roma,1.72,2.1
14/08/2022,Spezia,Empoli,1.94,1.96
15/08/2022,Verona,Napoli,1.8,2.0
15/08/2022,Juventus,Sassuolo,1.53,2.5
20/08/2022,Torino,Lazio,1.92,1.98
20/08/2022,Udinese,Salernitana,1.8,2.0
20/08/2022,Inter,Spezia,1.3,3.5
20/08/2022,Sassuolo,Lecce,1.61,2.3
21/08/2022,Empoli,Fiorentina,1.66,2.2
21/08/2022,Napoli,Monza,1.5,2.62
21/08/2022,Atalanta,Milan,1.72,2.1
21/08/2022,Bologna,Verona,1.85,2.05
22/08/2022,Roma,Cremonese,1.61,2.3
22/08/2022,Sampdoria,Juventus,1.89,2.01
26/08/2022,Monza,Udinese,1.88,2.02
26/08/2022,Lazio,Inter,1.66,2.2
27/08/2022,Cremonese,Torino,2.03,1.87
27/08/2022,Juventus,Roma,2.1,1.72
27/08/2022,Milan,Bologna,1.61,2.3
27/08/2022,Spezia,Sassuolo,1.61,2.3
28/08/2022,Salernitana,Sampdoria,2.03,1.87
28/08/2022,Verona,Atalanta,1.66,2.2
28/08/2022,Fiorentina,Napoli,1.66,2.2
28/08/2022,Lecce,Empoli,1.8,2.0
30/08/2022,Sassuolo,Milan,1.53,2.5
30/08/2022,Inter,Cremonese,1.3,3.5
30/08/2022,Roma,Monza,1.53,2.5
31/08/2022,Empoli,Verona,1.88,2.02
31/08/2022,Sampdoria,Lazio,1.92,1.98
31/08/2022,Udinese,Fiorentina,1.8,2.0
31/08/2022,Juventus,Spezia,1.66,2.2
31/08/2022,Napoli,Lecce,1.44,2.75
01/09/2022,Atalanta,Torino,1.72,2.1
01/09/2022,Bologna,Salernitana,1.8,2.0
03/09/2022,Fiorentina,Juventus,2.1,1.72
03/09/2022,Milan,Inter,1.88,2.02
03/09/2022,Lazio,Napoli,1.72,2.1
04/09/2022,Cremonese,Sassuolo,1.66,2.2
04/09/2022,Spezia,Bologna,1.9,2.0
04/09/2022,Verona,Sampdoria,1.93,1.97
04/09/2022,Udinese,Roma,1.86,2.04
05/09/2022,Monza,Atalanta,1.66,2.2
05/09/2022,Salernitana,Empoli,1.94,1.96
05/09/2022,Torino,Lecce,1.9,2.0
10/09/2022,Napoli,Spezia,1.5,2.62
10/09/2022,Inter,Torino,1.66,2.2
10/09/2022,Sampdoria,Milan,1.72,2.1
11/09/2022,Atalanta,Cremonese,1.57,2.37
11/09/2022,Bologna,Fiorentina,1.96,1.94
11/09/2022,Lecce,Monza,2.02,1.88
11/09/2022,Sassuolo,Udinese,1.66,2.2
11/09/2022,Lazio,Verona,1.66,2.2
11/09/2022,Juventus,Salernitana,1.8,2.0
12/09/2022,Empoli,Roma,1.8,2.0
16/09/2022,Salernitana,Lecce,2.06,1.84
17/09/2022,Bologna,Empoli,1.92,1.98
17/09/2022,Spezia,Sampdoria,2.07,1.83
17/09/2022,Torino,Sassuolo,1.72,2.1
18/09/2022,Udinese,Inter,1.66,2.2
18/09/2022,Cremonese,Lazio,1.72,2.1
18/09/2022,Fiorentina,Verona,1.8,2.0
18/09/2022,Monza,Juventus,1.98,1.92
18/09/2022,Roma,Atalanta,1.87,2.03
18/09/2022,Milan,Napoli,1.93,1.97
01/10/2022,Napoli,Torino,1.8,2.0
01/10/2022,Inter,Roma,1.8,2.0
01/10/2022,Empoli,Milan,1.86,2.04
02/10/2022,Lazio,Spezia,1.61,2.3
02/10/2022,Lecce,Cremonese,2.03,1.87
02/10/2022,Sampdoria,Monza,1.98,1.92
02/10/2022,Sassuolo,Salernitana,1.66,2.2
02/10/2022,Atalanta,Fiorentina,1.92,1.98
02/10/2022,Juventus,Bologna,1.88,2.02
03/10/2022,Verona,Udinese,1.8,2.0
08/10/2022,Sassuolo,Inter,1.61,2.3
08/10/2022,Milan,Juventus,2.1,1.72
08/10/2022,Bologna,Sampdoria,1.98,1.92
09/10/2022,Torino,Empoli,2.0,1.8
09/10/2022,Monza,Spezia,2.03,1.87
09/10/2022,Salernitana,Verona,1.86,2.04
09/10/2022,Udinese,Atalanta,1.88,2.02
09/10/2022,Cremonese,Napoli,1.66,2.2
09/10/2022,Roma,Lecce,1.84,2.06
10/10/2022,Fiorentina,Lazio,1.91,1.99
15/10/2022,Empoli,Monza,1.99,1.91
15/10/2022,Torino,Juventus,2.3,1.61
15/10/2022,Atalanta,Sassuolo,1.66,2.2
16/10/2022,Inter,Salernitana,1.5,2.62
16/10/2022,Lazio,Udinese,1.66,2.2
16/10/2022,Spezia,Cremonese,2.04,1.86
16/10/2022,Napoli,Bologna,1.53,2.5
16/10/2022,Verona,Milan,1.8,2.0
17/10/2022,Sampdoria,Roma,1.99,1.91
17/10/2022,Lecce,Fiorentina,2.1,1.72
21/10/2022,Juventus,Empoli,1.66,2.2
22/10/2022,Salernitana,Spezia,2.0,1.9
22/10/2022,Milan,Monza,1.66,2.2
22/10/2022,Fiorentina,Inter,1.8,2.0
23/10/2022,Udinese,Torino,2.06,1.84
